Wind Speed (m/s)
0.40125
0.627916667
0.478125
0.540833333
0.745
0.783541667
0.514864865
0.808333333
0.69375
0.815
0.917916667
0.731666667
0.541458333
0.469375
0.533125
0.5225
0.590208333
0.606875
0.554583333
0.557291667
0.516458333
0.520208333
0.395
0.757291667
0.565
0.450833333
0.573958333
0.862916667
0.574375
0.446875
0.739791667
0.734583333
0.71125
0.43625
0.465833333
0.765625
0.584166667
0.596041667
0.579791667
0.422708333
0.31875
0.358125
0.377916667
0.483333333
0.664583333
0.7625
0.598333333
0.57
0.561041667
0.66
0.893333333
0.682708333
0.6325
0.631041667
0.644791667
0.941875
1.212916667
0.625625
0.576041667
0.543125
0.663125
0.617083333
0.52875
0.628125
0.557708333
0.667083333
0.630833333
1.136304348
0.820104167
0.496458333
0.547881944
0.583541667
0.647569444
0.679409722
0.710243056
0.743159722
0.593159722
0.647777778
0.680833333
1.087604167
0.821909722
0.520729167
0.747847222
1.248888889
0.920798611
0.82875
0.729444444
1.208263889
1.013020833
0.849305556
1.077777778
0.937847222
0.844930556
0.711041667
0.5871875
1.099722222
0.878020833
1.08875
1.061388889
0.778611111
0.981736111
1.402013889
1.003055556
0.890208333
0.800208333
0.89125
0.954027778
1.221979167
0.960416667
0.982986111
0.863159722
0.924201389
0.892083333
0.936909722
0.928125
0.921388889
0.940798611
0.906527778
1.057986111
0.7259375
0.692673611
0.646701389
0.954722222
0.798576389
0.866770833
0.922465278
0.760034722
0.943993056
0.865173611
0.699340278
0.526631944
0.615347222
0.757118056
0.838055556
0.709305556
0.775416667
0.828450704
0.85
1.059652778
0.998402778
1.041875
1.044705882
1.449375
0.998958333
1.118541667
1.151041667
0.925833333
0.901458333
0.931875
1.411666667
1.172083333
0.982291667
1.020833333
1.325416667
1.239583333
1.28
1.112083333
0.992708333
1.063958333
1.122083333
0.971875
0.914583333
1.265625
0.975
1.26125
1.096666667
1.203541667
0.993125
1.180833333
0.942708333
0.829375
1.17875
1.137708333
1.099583333
0.772291667
1.206458333
0.9725
1.000833333
0.916458333
0.961875
0.88625
1.219166667
1.084166667
1.414166667
1.532291667
1.054375
0.778541667
0.733333333
1.173125
1.179375
1.222083333
1.350416667
1.163541667
1.167708333
1.076458333
0.808541667
0.805625
0.783125
1.011041667
1.11
1.209791667
1.273958333
1.046458333
0.847916667
0.97875
0.77375
1.039375
0.777708333
1.168541667
1.025833333
0.989791667
0.805833333
0.935416667
1.170416667
1.107291667
1.206875
0.767916667
1.12375
1.096875
0.914791667
1.102708333
1.348541667
1.32875
1.119583333
0.965625
0.804375
0.803333333
0.865
1.202291667
1.10875
1.156458333
0.988333333
0.819583333
0.705833333
0.810833333
0.968541667
1.036041667
0.971666667
0.8925
1.003125
0.858541667
0.872291667
1.167291667
1.237916667
0.61125
0.923541667
0.988958333
1.04875
0.99375
1.095625
1.746875
1.367708333
1.014791667
0.811875
1.273125
0.933125
0.665208333
0.767916667
0.945833333
0.656458333
1.071458333
0.981875
1.038958333
0.688541667
1.652033898
1.154895833
0.851458333
0.7546875
0.689791667
0.672916667
0.951875
0.7684375
0.647395833
1.063125
1.2778125
0.7946875
1.240104167
0.846458333
0.945729167
1.331770833
0.832916667
0.966875
1.198229167
0.799895833
0.810104167
1.021354167
0.647708333
0.550520833
0.643229167
0.543854167
0.687291667
0.7284375
0.707916667
1.103854167
0.598229167
0.591145833
0.777395833
0.767083333
1.090416667
0.586979167
0.647604167
0.528229167
0.5278125
0.815729167
0.733958333
0.7025
0.628125
0.730833333
0.507291667
0.52
0.700520833
1.506979167
1.0015625
0.4821875
1.236458333
1.0125
0.625729167
0.3853125
0.536041667
0.531458333
0.989479167
0.708645833
0.437708333
0.501875
0.599166667
0.790520833
1.051041667
0.614431818
0.528854167
0.8996875
0.9196875
0.5525
0.520625
0.975520833
0.596875
0.548229167
0.677083333
0.989895833
0.978020833
1.183020833
0.735625
0.482708333
0.4975
0.667604167
0.474791667
0.56875
0.4265625
0.411354167
0.572604167
0.981770833
0.997291667
0.8875
1.124895833
0.91125
1.111354167
0.9490625
1.011145833
0.974895833
0.72
0.759166667
0.953958333
1.290208333
0.663854167
1.0134375
1.308645833
1.0959375
0.521979167
0.583125
0.593229167
0.605
1.07875
0.490833333
0.513020833
0.595625
0.421875
0.739270833
0.638125
0.552916667
1.221041667
0.883125
1.906875
1.311354167
1.121666667
1.321354167
0.746458333
0.725625
0.4625
0.866666667
0.7990625
1.268020833
0.885625
0.609270833
0.609791667
1.318541667
1.213333333
0.973958333
0.848541667
0.774791667
0.843958333
0.649791667
0.686458333
0.906666667
0.709375
2.131145833
1.005833333
0.794166667
1.108854167
0.732604167
1.584895833
1.198020833
2.031145833
1.68375
1.7221875
0.799583333
0.905208333
0.8821875
1.361458333
0.8071875
0.919583333
1.720416667
1.1053125
1.054895833
1.591770833
1.202291667
0.885625
0.861458333
1.033125
0.915729167
0.868229167
0.863125
1.130833333
1.0775
1.0084375
1.027395833
1.114375
1.061770833
1.262083333
0.976145833
1.181145833
0.860104167
0.8559375
0.722083333
1.120833333
0.7971875
0.844583333
0.840104167
1.706979167
1.232291667
1.247708333
1.094375
1.118125
1.000520833
1.139479167
1.027708333
0.9540625
0.977291667
0.960520833
0.981979167
0.8553125
1.020208333
1.215104167
1.248541667
1.013854167
0.971875
1.066354167
1.3353125
1.215
1.32
0.938854167
1.051666667
1.155625
1.143020833
1.627708333
1.200208333
1.136770833
1.246354167
1.458854167
1.230833333
1.150729167
1.312916667
1.298645833
0.810729167
1.017604167
1.0228125
1.054375
0.892395833
0.760729167
0.8859375
0.944375
0.923229167
1.809375
1.164479167
0.931770833
1.264895833
0.920104167
0.947083333
1.0590625
1.107604167
0.680729167
0.695104167
1.092083333
0.9328125
0.897916667
0.947291667
1.12125
0.9925
0.932395833
1.3428125
1.621145833
1.0675
0.840520833
0.88375
0.9603125
1.336666667
1.310208333
0.952291667
0.966041667
1.459583333
0.8959375
1.018229167
0.728541667
0.795833333
1.338229167
1.061145833
0.984270833
0.953020833
1.1553125
0.946666667
1.016979167
0.71625
0.657604167
0.960729167
0.981354167
0.949895833
1.104375
1.237291667
1.014166667
0.971666667
1.325104167
1.104895833
0.970104167
0.8765625
1.23
1.071666667
1.3734375
1.1775
1.176979167
1.034791667
1.177708333
1.225416667
1.258541667
1.1284375
0.871458333
0.770416667
1.109895833
1.176458333
1.367291667
0.893854167
1.03125
0.961145833
0.959479167
0.802395833
0.6809375
1.108645833
1.339583333
1.2384375
1.187395833
1.1790625
1.504680851
1.196666667
1.163125
1.371875
1.240520833
1.404895833
0.9784375
1.3425
1.196666667
0.975416667
0.843020833
0.903541667
0.989166667
1.04625
1.100416667
1.205625
1.124895833
0.975416667
0.91625
0.78625
0.879791667
1.1765625
1.048541667
1.306458333
1.020833333
0.9415625
1.202083333
0.933541667
1.125625
0.808854167
1.115729167
1.398229167
0.85625
0.874791667
0.861041667
1.058020833
1.043229167
0.746145833
0.6240625
0.630625
0.6778125
0.619583333
0.642395833
0.8303125
0.622291667
0.8878125
0.667395833
0.630104167
1.290833333
0.797604167
1.343125
1.279479167
1.255104167
0.6809375
1.0071875
0.6984375
0.656354167
0.735416667
0.691354167
1.035208333
0.939583333
0.745208333
0.845
0.884583333
0.972916667
1.441041667
1.155
0.626979167
1.634375
1.112604167
1.338020833
0.79125
0.5584375
0.906354167
0.906666667
0.9290625
0.759166667
0.575104167
0.8221875
0.7378125
0.572291667
0.6146875
0.863541667
0.761770833
1.0134375
1.212708333
0.6203125
0.567916667
0.614479167
0.739791667
1.240729167
0.8478125
0.513645833
1.010625
0.590104167
0.666979167
0.483645833
0.596875
1.092708333
1.889166667
1.003020833
0.648125
0.620833333
0.811354167
0.964791667
0.875625
0.698854167
0.591979167
0.5075
0.7409375
0.895416667
1.0953125
0.879895833
0.778541667
0.588958333
0.8871875
1.565
0.9215625
0.540520833
0.5428125
0.544791667
0.532083333
0.543020833
0.594895833
0.884791667
0.788020833
0.487083333
0.357395833
0.546875
0.450833333
0.527291667
0.930520833
0.79875
0.6878125
1.150104167
1.346145833
0.782395833
1.724479167
0.740833333
0.579583333
0.526875
0.6284375
0.873958333
0.514583333
0.523645833
0.497916667
0.551354167
0.5390625
0.8409375
1.239583333
1.06
1.201666667
0.6809375
0.5125
0.61
0.3915625
0.501041667
0.530520833
0.617916667
1.478333333
1.5375
0.5365625
0.739375
0.756041667
1.010729167
0.684583333
1.199479167
0.855208333
0.528125
0.575625
0.6690625
0.526875
0.585729167
0.541875
0.7265625
0.463541667
0.64
0.645104167
0.807291667
1.108541667
0.8190625
1.04625
0.947604167
1.223958333
0.3959375
0.138541667
0.20875
0.4228125
0.946145833
0.777708333
0.730729167
0.655104167
0.482916667
0.6078125
0.666666667
0.98625
0.761979167
0.89
1.921979167
2.07375
1.493333333
0.9453125
0.978541667
0.9553125
0.749895833
1.0790625
0.834583333
0.785208333
0.75875
0.7421875
0.865
0.940104167
0.914375
0.813333333
0.6028125
1.043854167
1.057083333
1.233229167
0.915520833
0.7975
0.840520833
1.370208333
0.912291667
0.861041667
0.974791667
1.0853125
0.966041667
1.033958333
1.168958333
0.975520833
0.781354167
1.200833333
1.3434375
1.284791667
1.997083333
1.305625
1.1121875
0.982395833
1.232395833
1.2809375
1.461875
1.044895833
1.5778125
1.084583333
1.531770833
1.191145833
1.374479167
1.3403125
1.167916667
1.616979167
1.4384375
0.953958333
0.932395833
0.9878125
1.186145833
1.212708333
0.904375
0.988958333
0.965416667
1.071979167
0.73
0.738854167
1.093229167
1.3253125
1.019479167
1.093541667
0.984479167
1.048229167
1.596770833
1.040625
1.022291667
1.3234375
1.0303125
1.333958333
1.836458333
1.214166667
0.926811594
